|C190|040|5902|0.00|3205.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|3833.79|3833.79|460.05|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2700.00|2700.00|486.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2404.80|2404.80|432.87|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|16747.50|16747.50|3014.55|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|104.00|104.00|18.72|0.00|0.00|0.00|0.00||
|C190|040|5912|0.00|9500.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|3946.80|3946.80|710.42|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|97.50|97.50|17.55|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2847.20|2847.20|512.50|0.00|0.00|0.00|0.00||
|C190|040|5949|0.00|3500.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|6330.00|6330.00|1139.42|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|500.50|500.50|90.09|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1108.80|1108.80|77.61|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1221.36|1221.36|85.50|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|642.60|642.60|44.97|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|7312.83|7312.83|511.89|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1902.60|1902.60|133.17|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|3300.00|3300.00|594.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|3623.60|3623.60|652.24|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|6519.98|6519.98|456.41|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1633.50|1633.50|114.36|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|931.43|931.43|65.20|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1210.00|1210.00|84.70|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|4200.90|4200.90|294.07|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|4277.36|4277.36|299.44|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|544.50|544.50|38.12|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|3569.50|3569.50|249.89|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1811.70|1811.70|126.82|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|460.00|460.00|82.80|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|3252.30|3252.32|227.68|0.00|0.00|0.00|0.00||
|C190|040|5915|0.00|240.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|147.60|147.60|26.56|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|560.00|141.36|25.44|0.00|0.00|418.64|0.00||
|C190|040|5902|0.00|870.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|250.00|63.19|11.37|0.00|0.00|186.81|0.00||
|C190|040|5902|0.00|391.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|5901|0.00|320.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|040|5901|0.00|560.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|5101|0.00|0.00|0.00|88.00|0.00|0.00|0.00|0.00||
